real,pre
148,-16.5662453313025
57,-10.395821010882496
161,-4.225396690462415
45,1.945027629957518
50,8.115451950377572
28,14.285876270797583
162,20.456300591217587
50,26.626724911637655
40,32.7971492320576
146,38.967573552477695
135,45.13799787289767
126,51.30845212432138
29,57.4789395974578
143,63.649427070594186
140,69.81991454373062
120,75.99040201686701
124,82.16088949000344
29,88.33137696313983
129,94.5018644362762
135,100.67235190941261
127,106.94041780379908
29,113.26459346442954
27,119.64579031015059
24,126.03715952225048
30,132.52086407810697
128,139.03506665338728
26,145.62060008123322
113,152.20613350907914
34,158.79166693692508
134,165.37720036477114
115,171.96273379261712
119,178.548267220463
129,185.13380064830898
23,191.7193340761549
27,198.30486750400075
122,204.8904009318468
125,211.4759343596928
133,218.06146778753862
129,224.64700121538465
127,231.23253464323068
27,237.81806807107654
36,244.4036014989225
146,250.98913492676834
37,257.5746683546145
147,264.16020178246026
135,270.7457352103064
146,277.33126863815227
170,283.9168020659983
67,290.5023354938442
171,297.08786892169024
50,303.673402349536
63,310.25893577738213
87,316.8444692052281
93,323.43000263307397
101,330.0155360609198
204,336.6010694887659
136,343.18660291661183
233,349.7721363444579
203,356.35766977230384
131,362.9432032001497
239,369.52873662799567
145,376.1142700558417
241,382.6998034836876
162,389.2853369115336
206,395.8708703393794
342,402.4564037672255
342,409.0419371950714
395,415.6274706229173
364,422.2130040507634
368,428.7985374786094
509,435.3840709064553
346,441.9696043343011
443,448.55513776214724
467,455.14067118999304
493,461.7262046178391
573,468.31173804568516
444,474.89727147353096
527,481.4828049013769
528,488.06833832922297
694,494.6538717570689
629,501.23940518491486
734,507.82493861276066
767,514.4104720406068
593,520.9960054684527
718,527.5815388962986
520,534.1670723241447
585,540.7526057519907
612,547.3381391798365
621,553.9236726076825
736,560.5092060355283
771,567.0947394633743
699,573.5379752552827
792,579.7518484429615
786,585.2245165848149
689,590.2294298193596
732,594.335071715013
626,596.9380750601777
673,599.2374932783049
638,599.941038861215
678,599.5176988876166
746,598.9245710105776
752,598.3314431335383
693,597.7383152564993
812,597.1451873794601
691,596.5520595024212
609,595.9443776068243
789,595.3320256775354
708,594.7196737482459
654,594.1073218189567
689,593.4949698896672
637,592.7645589274966
587,591.8824049759738
578,591.0002510244511
624,590.1180538237464
638,589.0514964203952
543,587.9849390170438
559,586.9183816136924
530,585.8518242103411
638,584.7852668069899
606,583.6161979967441
463,582.3865058527846
506,581.156813708825
564,579.8733249105726
478,578.2241349733872
444,576.4978094158905
565,574.6317062798025
459,572.6887968576573
429,570.5807371345954
553,568.4726774115337
444,566.3646176884719
543,564.2565579654101
549,562.1484982423484
436,560.0404385192863
452,557.9323787962247
537,555.8243190731629
420,553.716259350101
482,551.6081996270392
498,549.5001399039775
484,547.3920801809157
468,545.2810907955351
592,543.1644429260806
623,541.0477950566262
641,538.9311471871719
654,536.8144993177177
462,534.6978514482632
544,532.5812035788091
446,530.4645557093545
556,528.3479078399002
465,526.2312599704459
447,524.1146121009915
562,521.997964231537
578,519.8813163620828
466,517.7646684926284
556,515.6480206231739
485,513.5313727537197
436,511.41472488426524
518,509.29807701481064
584,507.1814291453565
581,505.0647812759021
557,502.9481334064478
574,500.8314855369935
492,498.7148376675393
571,496.5981897980849
537,494.4815419286304
588,492.3648940591762
463,490.2482461897218
479,488.1315983202675
484,486.01495045081293
507,483.8983025813586
606,481.78165471190454
534,479.66500684245
560,477.5483589729958
508,475.4317111035414
437,473.3150632340871
440,471.19841536463264
500,469.0817674951782
504,466.9651196257239
511,464.84847175626953
581,462.7318238868152
469,460.6151760173608
598,458.49852814790637
584,456.3818802784522
638,454.26523240899775
587,452.14858453954326
667,450.031936670089
617,447.91528880063464
509,445.79864093118033
670,443.681993061726
647,441.5653451922716
657,439.4486973228173
538,437.3320494533628
664,435.21540158390866
643,433.09875371445435
541,430.9821058449998
727,428.86545797554555
721,426.7488101060912
725,424.6321622366368
582,422.51551436718256
639,420.3988664977281
621,418.2822186282738
586,416.16557075881923
678,414.04892288936514
579,411.9322750199107
617,409.81562715045646
587,407.6989792810021
724,405.5823314115477
758,403.46568354209336
724,401.349035672639
737,399.2323878031846
689,397.11573993373025
579,394.9990920642758
570,392.8824441948215
588,390.76579632536726
655,388.6491484559128
513,386.5325005864586
508,384.4158527170041
560,382.2992048475498
612,380.1825569780954
456,378.0659091086411
475,375.9492612391868
620,373.8326133697324
466,371.71596550027795
450,369.59931763082375
448,367.4826697613694
486,365.366021891915
422,363.2493740224607
531,361.1327261530062
453,359.0160782835519
373,356.89943041409754
350,354.7827825446432
352,352.66613467518886
357,350.54948680573443
447,348.4328389362802
314,346.31619106682587
278,344.1995431973715
301,342.0828953279172
277,339.96624745846276
260,337.8495995890084
380,335.7329517195539
353,333.61630385009977
251,331.4996559806454
359,329.3830081111909
353,327.26636024173655
363,325.14971237228224
248,323.0330645028279
352,320.91641663337356
228,318.7997687639192
323,316.6831208944648
338,314.56647302501057
227,312.44982515555614
207,310.3331772861019
240,308.21652941664746
287,306.09988154719304
331,303.98323367773884
214,301.86658580828436
324,299.7499379388302
369,297.63329006937573
248,295.51664219992136
221,293.399994330467
193,291.28334646101274
186,289.1666985915582
286,287.0500507221039
280,284.93340285264964
287,282.81675498319527
272,280.7001071137409
168,278.5834592442865
192,276.4668113748321
197,274.3501635053779
192,272.23351563592354
257,270.11686776646917
153,268.0002198970148
121,265.88357202756055
238,263.7669241581061
134,261.6502762886518
207,259.53362841919744
125,257.4169805497429
76,255.3003326802887
191,253.18368481083436
206,251.06703694138002
96,248.9503890719257
90,246.83374120247132
162,244.71709333301683
86,242.6004454635625
91,240.48379759410824
79,238.3671497246539
73,236.2505018551995
167,234.1338539857451
153,232.01720611629085
