real,pre
77.1,72.0350538176833
70.9,72.37519898983665
76.6,72.71861955714154
73.3,73.05718214069843
74.9,73.36231785396295
70.8,73.59151028202875
77.2,73.74766420426894
72.2,73.83986419802648
71.7,73.88001772776785
76.3,73.86238496135803
78.1,73.77668873799897
77.5,73.65594426513469
71.5,73.53408923725002
78.9,73.41275014396867
78.9,73.29141105068737
78.4,73.17007195740601
77.3,73.0487328641247
70.8,72.92739897867409
73.4,72.80724319582914
75.5,72.68708741298421
73.5,72.56708791893534
69.6,72.45013082237799
68.8,72.33465411049156
63.8,72.21917739860517
66.3,72.10439496513244
70.2,71.99049617000905
65.6,71.87659737488563
67.1,71.76269857976222
60.6,71.64885578044318
68.7,71.54091836448221
65.8,71.4408822776638
67.2,71.34328086972972
69.5,71.24608396038509
66.2,71.15362582457772
62.6,71.06943382057158
66.9,70.9909153564436
71.1,70.91239689231564
70.0,70.83387842818766
69.0,70.75535996405965
66.2,70.67684149993171
65.3,70.59832303580374
66.4,70.51980457167576
70.3,70.4412861075478
68.0,70.36276764341984
69.3,70.28424917929182
70.4,70.20573071516384
71.3,70.12721225103593
71.9,70.04869378690792
65.5,69.97017532277995
70.5,69.8917219745487
66.7,69.81328957157919
67.6,69.73496404545958
65.9,69.65674105130124
68.4,69.5785180571429
67.0,69.50029506298459
72.1,69.42207206882627
67.9,69.34384907466792
71.5,69.26562608050963
74.5,69.1874030863513
69.0,69.10918009219297
74.5,69.03095709803465
69.5,68.95273410387632
74.3,68.874511109718
70.7,68.79628811555966
69.5,68.71806512140138
74.8,68.63984212724303
72.5,68.56161913308473
73.6,68.48339613892638
68.1,68.40517314476804
68.8,68.32695015060973
72.8,68.25350648574171
69.6,68.18155131068617
73.1,68.10959613563065
74.6,68.03764096057519
73.8,67.97628121624736
70.6,67.92600533274295
67.9,67.88670317841785
73.5,67.84740102409278
63.3,67.8080988697677
64.9,67.76879671544263
60.6,67.72954164322293
63.8,67.69030917179641
51.2,67.65475969651362
49.8,67.62045158762048
67.5,67.58629135164476
65.5,67.552131115669
60.7,67.51797087969324
63.1,67.48381064371752
62.1,67.44965040774174
65.1,67.415490171766
62.5,67.38132993579025
61.8,67.34716969981447
68.7,67.31300946383875
68.5,67.27884922786299
64.5,67.24468899188726
68.7,67.21052875591151
64.6,67.1763685199357
65.2,67.14220828395997
66.7,67.10804804798424
66.3,67.07388781200848
71.5,67.03972757603272
67.0,67.00556734005697
65.8,66.97140710408125
65.9,66.93724686810549
52.9,66.90308663212971
64.4,66.86892639615398
70.8,66.83476616017823
73.7,66.80060592420249
67.5,66.76644568822675
72.8,66.73228545225099
68.3,66.69812521627524
69.6,66.66396498029948
70.6,66.63091245018049
74.8,66.59788920963597
76.3,66.5648659690914
71.1,66.53184272854686
70.9,66.49881948800234
70.2,66.46686498000498
77.9,66.43568406950257
77.1,66.40450315900021
72.2,66.37332224849784
77.6,66.34214133799546
77.1,66.31096042749309
73.0,66.2797795169907
74.1,66.24859860648834
77.0,66.21741769598596
72.4,66.18623678548357
73.9,66.1550558749812
77.3,66.12387496447883
73.2,66.09269405397647
77.1,66.06278851205418
76.7,66.03578187775756
69.7,66.00909914769748
69.8,65.98241641763737
77.4,65.95573368757728
71.9,65.92905095751719
77.5,65.9023682274571
76.4,65.87568549739697
76.5,65.84900276733687
67.6,65.82232003727678
73.2,65.7956373072167
72.7,65.76895457715659
62.2,65.74370301363406
55.9,65.7193248584159
65.2,65.69494670319769
71.6,65.6708343039923
65.4,65.64926770847087
72.4,65.62770111294948
66.8,65.60613451742807
65.1,65.58456792190667
68.4,65.56300132638528
69.5,65.54143473086387
65.5,65.51986813534245
69.5,65.49996914522572
66.5,65.48321575206039
68.6,65.47011048780514
74.5,65.45969539480268
72.5,65.45023068406564
73.6,65.44234100048608
73.1,65.43445131690649
71.7,65.42656163332693
67.7,65.41904388792575
72.6,65.41776186288435
74.8,65.41861702102533
73.8,65.42136467445646
67.4,65.42655271526357
67.3,65.43195259358438
68.3,65.43735247190519
72.6,65.44275235022597
70.7,65.44815222854677
64.4,65.45392767194599
71.3,65.46129248284585
65.0,65.47003001059817
68.5,65.47876753835047
68.8,65.48750506610276
64.8,65.49701920844882
65.6,65.50818250072838
64.7,65.52400807513233
72.4,65.5472093300874
63.2,65.57443569168392
69.2,65.6053329653487
69.3,65.63757018187665
66.0,65.67467612466531
63.4,65.7120790795301
72.0,65.75074022620446
74.3,65.79088481389756
69.6,65.83214360188397
72.4,65.8734023898704
74.3,65.91665123440518
73.2,65.96469658616296
68.8,66.01470503736056
74.9,66.06741580991397
76.6,66.12290060718607
70.6,66.18093153292584
72.6,66.24191598424177
74.2,66.30397948153464
72.3,66.36847017302821
68.3,66.43422926571556
66.7,66.50098238053327
60.9,66.56924802367736
61.3,66.63856095837718
60.4,66.70901276909937
67.0,66.77946457982155
64.7,66.84991639054373
61.9,66.92051325484523
66.7,66.99276260493265
64.5,67.06501195502003
52.7,67.13726130510746
49.3,67.20951065519486
47.5,67.28176000528228
32.4,67.35400935536968
35.5,67.42625870545707
50.8,67.49850805554452
51.3,67.57075740563191
54.5,67.64300675571931
64.5,67.71525610580673
68.9,67.7875054558941
74.0,67.85975480598152
67.4,67.93309207809703
68.8,68.00816522046955
74.7,68.08335249571388
72.4,68.15853977095827
70.5,68.23393933097772
71.4,68.30991586902059
71.7,68.38589240706354
71.7,68.46186894510642
76.4,68.53784548314933
77.0,68.61382202119223
71.4,68.68979855923514
72.1,68.76577509727805
71.9,68.84175163532095
72.2,68.91772817336384
77.2,68.99370471140675
72.2,69.06968124944967
71.3,69.14565778749257
73.1,69.22163432553545
72.4,69.2976108635784
72.4,69.3735874016213
77.9,69.44956393966419
77.8,69.52554047770711
73.0,69.60151701575002
78.9,69.6774935537929
77.5,69.75347009183581
77.5,69.82944662987875
71.9,69.90569272446628
78.3,69.98340747878886
73.0,70.06112223311148
77.4,70.13883698743408
77.3,70.2165517417566
72.5,70.2942664960792
74.0,70.37198125040179
73.5,70.44969600472439
79.1,70.52741075904699
77.9,70.60512551336954
72.8,70.68284026769213
78.5,70.76055502201474
76.9,70.8382697763373
72.0,70.91598453065991
73.2,70.9936992849825
72.9,71.07141403930507
73.6,71.14912879362767
79.3,71.22684354795022
78.2,71.30455830227282
78.7,71.38227305659542
78.5,71.45998781091801
73.6,71.5377025652406
72.5,71.61541731956316
72.7,71.69313207388576
72.0,71.77084682820832
78.0,71.84856158253093
72.5,71.92627633685352
72.6,72.0039910911761
78.3,72.08170584549867
73.7,72.15942059982125
77.6,72.23713535414386
72.3,72.31485010846646
74.1,72.39256486278902
77.6,72.47027961711159
77.8,72.54799437143416
72.4,72.6257091257568
72.9,72.70342388007934
78.3,72.78113863440196
71.4,72.85885338872453
72.1,72.93656814304708
71.7,73.01428289736971
70.6,73.09199765169228
76.2,73.16971240601485
77.2,73.24742716033745
