real,pre
72.4,78.51514206972395
73.2,78.19603470664816
73.2,77.88162633433087
73.0,77.57205816146839
73.0,77.26746744089067
70.3,76.96798733290338
63.8,76.67374677131943
72.1,76.38487033260732
72.4,76.10147810812643
74.0,75.82368557968093
75.1,75.5516034987203
73.2,75.28533776901587
72.2,75.02498933351416
74.1,74.77065406497009
71.4,74.52242266100241
70.2,74.28038054345778
70.5,74.0446077624016
71.0,73.81517890480438
69.8,73.59216300814948
70.4,73.3756234791435
67.8,73.16561801758843
68.3,72.96219854568847
70.9,72.76541114281586
65.6,72.57529598602481
66.5,72.39188729631687
63.2,72.21521329084689
66.0,72.04529614123919
61.6,71.88215193805638
61.8,71.72579066161865
67.7,71.57621615918951
59.5,71.43342612880124
65.0,71.2974121095021
64.2,71.16815947853291
62.9,71.04564745519997
62.6,70.92984911155897
62.0,70.82073139017771
65.5,70.71825512875726
64.1,70.62237509187452
63.5,70.5330400098362
59.8,70.45019262458841
62.8,70.37376974278445
66.0,70.3037022960754
66.6,70.2399154084961
68.3,70.18232847102941
66.1,70.13085522332914
67.1,70.08540384258431
63.7,70.04587703942963
68.4,70.01217216091152
68.2,69.98418130047826
66.2,69.96179141485885
67.0,69.9448844478089
68.7,69.93333746056584
67.9,69.92702276905854
69.0,69.9258080876462
67.3,69.92955667926336
68.0,69.93812751186263
68.9,69.95137542110675
67.5,69.96915127905004
69.1,69.99130216867384
68.0,70.01767156404229
69.8,70.04809951616404
70.1,70.08242284397417
69.1,70.12047533052247
70.7,70.16208792410252
69.8,70.20708894399777
70.5,70.25530429072614
68.4,70.30655766049017
69.4,70.3606707636282
68.3,70.41746354673992
68.7,70.47675441822196
68.9,70.5383604771101
69.6,70.6020977446445
69.9,70.66778139860871
68.8,70.73522600976665
69.0,70.80424578055171
66.8,70.87465478513946
68.7,70.94626721123454
68.0,71.0188976026406
64.8,71.09236110262383
63.7,71.16647369779817
62.3,71.24105246187673
62.3,71.31591579922059
63.7,71.39088368783253
65.1,71.46577792121063
64.1,71.54042234909947
66.6,71.61464311627007
64.2,71.68826889954528
65.6,71.76113114230056
64.4,71.8330642863022
65.3,71.90390600040217
64.3,71.97349740582072
64.4,72.04168329754559
66.2,72.10831236184572
67.2,72.17323738900369
66.6,72.23631548145971
69.0,72.29740825661227
67.9,72.35638204417688
67.5,72.41310807789782
69.6,72.46746268076153
68.7,72.51932744402554
68.9,72.56858939937544
68.9,72.61514118401706
68.9,72.65888119828674
69.1,72.69971375580931
69.5,72.73754922556034
69.5,72.77230416561619
69.7,72.80390144886235
71.3,72.83227037941938
69.8,72.85734680056552
70.7,72.87907319325782
70.9,72.89739876537575
71.2,72.91227953129987
72.2,72.92367838177006
