real,pre
49,53.622982782874885
49,53.622982782874885
56,53.622982782874885
50,53.622982782874885
33,53.622982782874885
40,53.622982782874885
43,53.622982782874885
42,53.622982782874885
37,43.07087234355002
41,43.07087234355002
36,39.9959501432666
25,31.04770457484247
29,31.04770457484247
37,37.212099233006114
30,37.212099233006114
12,22.42928759285334
21,24.461938885083047
26,28.389704582735117
24,28.152977972652096
30,30.128443767873478
23,29.74192453833581
26,29.74192453833581
27,30.278715797862784
22,27.91489596727931
24,27.719371621505392
26,27.719371621505392
21,22.119180352584333
12,21.63964417319765
30,34.23799792386699
29,28.09012096593729
15,22.53243793558849
21,22.53243793558849
23,22.53243793558849
22,26.14450277405684
22,26.14450277405684
23,26.76071038323351
23,26.76071038323351
23,26.76071038323351
25,27.70671474656372
23,27.505679155181788
21,27.505679155181788
33,33.89924162088716
41,45.27994189244137
38,42.90713054299776
35,41.824616887952544
37,41.824616887952544
33,40.9546794198793
55,54.021431462669376
55,79.88540983573971
65,63.64040869305113
47,58.61969159993964
51,59.20422069279555
85,87.83790366020735
72,87.33098839872922
101,109.29419789999125
78,101.5815930268093
123,135.25034340065645
125,134.06881867232434
86,111.00598027962738
113,129.5260385074656
109,129.5260385074656
131,134.41606140028176
124,132.51385997996152
133,149.23978715483582
182,202.57933148719553
211,238.87830873276636
209,227.56544857740792
260,313.74737135980183
320,324.5714362520552
326,374.92070508669906
347,378.36278928186846
305,343.97468629751654
353,356.61295182909646
305,357.5616061473984
342,374.22661800056085
393,426.4444057772738
392,428.35752034123766
363,436.5517990707399
493,502.92902214319747
528,573.7700716716494
553,596.04848317222
590,596.04848317222
558,577.7393192445986
565,592.0022094122426
531,592.0022094122426
446,532.5350611747791
515,566.8510750470955
559,579.0200124419168
533,576.3507994363326
572,607.3831302726965
593,657.3126695620424
632,672.7013592800749
600,670.8584741657733
612,683.2524096280252
615,692.0707327968934
565,624.7520935326453
562,615.5756357417813
606,637.3638658874868
602,648.3920358212629
587,659.6890834704288
597,645.6819732944978
602,680.4809442469866
604,693.3414705427939
668,690.0928012998203
626,661.8687784592724
586,679.5967500705087
621,673.4019556577241
529,614.9505926082859
554,600.4422659879201
536,597.6615760750631
556,583.513107131399
530,581.8801609861421
476,548.6999052299448
469,531.6196977243941
463,528.1708234119922
475,561.3666312208693
482,558.3624736656786
505,581.4811150850879
440,517.6353573559934
476,534.195194454784
416,483.74731845056755
375,432.84983541857486
394,441.08397587513605
419,462.47777020279506
390,455.852832125251
394,456.3253721889819
417,466.13508453277683
389,446.79249808095796
389,450.591746211739
395,452.5429105714311
405,454.0633729664187
355,429.11063546172306
379,427.01497317327477
389,451.1143393185457
352,424.3668802600254
388,441.1785316984432
330,412.4262111823974
335,414.54621146387194
312,412.39066434485585
392,441.92473408837924
427,497.12205098634104
434,518.8316134590619
483,523.895992109429
500,536.6704959949517
419,502.9859990255726
401,478.48070962843565
378,469.4733491466002
418,470.84170982592525
406,464.33696713049665
373,445.2349253940215
396,467.45101847542503
395,491.90949939615484
428,483.5849920351132
393,476.3457657333719
423,477.1930090336927
381,464.9481206451925
366,431.0580033014825
391,473.0130172747316
420,472.011770555914
402,480.508699161765
431,507.62790430215205
409,484.4500557775131
416,477.48887324091646
384,470.91054998663043
399,471.639838150735
393,461.04746709940923
422,500.5654898549877
425,500.5654898549877
369,465.5425740352653
418,487.94531929851047
431,487.94531929851047
370,473.2603557970058
444,492.64814348540335
394,452.25002479027955
372,452.25002479027955
446,505.4197096290275
457,537.7296866545638
478,548.4982220587257
421,526.0522390286968
458,533.7299249371293
419,511.9395817229393
452,540.4355985563371
470,545.8111464615072
541,597.4317119569507
494,597.4317119569507
446,567.6263258938644
462,541.4474351559869
489,582.7386640475008
494,584.0099950859129
489,556.4849029073014
486,555.5135052626597
485,572.5148222836548
447,556.5999961812694
467,587.1847139719968
566,633.9002880843844
548,633.0671052269754
555,631.604387534039
534,611.5105360614104
544,581.3779884456828
573,565.4324857589328
573,601.6585406549337
582,600.3017176970934
523,624.559850600825
533,624.559850600825
537,612.4368962715486
557,576.2764327642636
589,608.4207803133943
536,622.9421885961469
550,589.2171610074174
562,573.0953146183163
471,566.0083326604649
510,543.2133743926346
484,559.3713920083648
483,522.288874166455
490,522.5786981824697
415,490.03416954566507
440,512.1001387763372
461,524.0952615156193
419,504.6576843022373
365,472.99030710759706
462,539.0183769483693
427,477.5611652522362
429,464.5242325448647
392,464.9422675639535
433,483.8241214218411
382,430.70523964139755
385,402.00246766731146
305,369.4527844767916
318,397.5653903457934
315,358.4512332828235
322,358.4512332828235
322,366.7331451774662
319,369.97157944228
292,318.5065360126258
251,287.76414176397884
267,313.4881133221517
261,314.7702460181208
214,256.5060178580407
251,284.5249161465096
218,248.03846544932995
223,233.94926211449578
238,273.26327858813664
244,272.05291409884325
223,272.7653744548183
235,277.611654888641
228,264.5295561473573
208,239.70503774026804
208,234.64875176466327
211,236.85167012789228
196,239.9289749081677
218,245.70865028258427
207,241.6744272017036
187,211.15419255320774
199,224.34361662834817
192,218.77352493983764
181,267.52223480550845
236,283.84239740605375
231,258.440143442722
197,234.3764280336823
164,190.51233752758188
169,187.88866563413958
145,178.2017369133442
162,182.18871865720934
160,181.09304921001905
166,172.53782829139058
151,186.17642885015042
175,196.8482910522737
166,186.04526925371042
167,220.56022257840223
146,161.77903696645348
135,149.689479515848
117,143.85243830874697
129,148.43326781933888
115,131.5890643243535
103,120.86090531811789
97,120.86090531811789
90,102.70584144217256
84,102.23855343866808
97,106.29667348634942
92,105.2754703101962
80,78.15433496670812
62,78.15433496670812
79,78.15433496670812
73,78.15433496670812
77,78.15433496670812
65,78.15433496670812
52,78.15433496670812
53,78.15433496670812
